,Unnamed: 0,dataset,combina_1,train.shape,test.shape,f1,recall,combinations,combina_2,train.shape.1,mean,std,min,max,scores_kfold
804,39,detoxis21_intolerance,39,"(2770, 2)","(693, 2)",0.5350258409647294,0.5,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'metwo22', 'haha18']",39,"(2770, 2)",0.5181971815197297,0.0347156143171643,0.4822429906542056,0.5590823970037453,"[0.5590823970037453, 0.5590823970037453, 0.4822429906542056, 0.5083351322827468, 0.4822429906542056]"
805,40,detoxis21_intolerance,40,"(2770, 2)","(693, 2)",0.5350258409647294,0.499031007751938,"['exist21', 'metwo22', 'haha18']",40,"(2770, 2)",0.5181003139782244,0.0348163323578518,0.4817586529466791,0.5590823970037453,"[0.5590823970037453, 0.5590823970037453, 0.4822429906542056, 0.5083351322827468, 0.48175865294667913]"
806,41,detoxis21_intolerance,41,"(2770, 2)","(693, 2)",0.5350258409647294,0.5,"['davincis22', 'exist21', 'meoffendes21', 'misogyny_centrogeo']",41,"(2770, 2)",0.5181971815197297,0.0347156143171643,0.4822429906542056,0.5590823970037453,"[0.5590823970037453, 0.5590823970037453, 0.4822429906542056, 0.5083351322827468, 0.4822429906542056]"
807,42,detoxis21_intolerance,42,"(2770, 2)","(693, 2)",0.5350258409647294,0.5,"['exist21', 'mexa3t18_aggress', 'metwo22', 'haha18']",42,"(2770, 2)",0.5181971815197297,0.0347156143171643,0.4822429906542056,0.5590823970037453,"[0.5590823970037453, 0.5590823970037453, 0.4822429906542056, 0.5083351322827468, 0.4822429906542056]"
808,43,detoxis21_intolerance,43,"(2770, 2)","(693, 2)",0.5350258409647294,0.499031007751938,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",43,"(2770, 2)",0.513041078010232,0.0301968214418572,0.4817586529466791,0.5590823970037453,"[0.5590823970037453, 0.5349116116188146, 0.4822429906542056, 0.5072097378277154, 0.48175865294667913]"
809,44,detoxis21_intolerance,44,"(2770, 2)","(693, 2)",0.5334821428571429,0.5,"['exist21', 'haha21', 'mexa3t18_aggress', 'metwo22']",44,"(2770, 2)",0.5181971815197297,0.0347156143171643,0.4822429906542056,0.5590823970037453,"[0.5590823970037453, 0.5590823970037453, 0.4822429906542056, 0.5083351322827468, 0.4822429906542056]"
810,45,detoxis21_intolerance,45,"(2770, 2)","(693, 2)",0.5350258409647294,0.5,"['exist21', 'mexa3t18_aggress', 'haha18']",45,"(2770, 2)",0.5181971815197297,0.0347156143171643,0.4822429906542056,0.5590823970037453,"[0.5590823970037453, 0.5590823970037453, 0.4822429906542056, 0.5083351322827468, 0.4822429906542056]"
811,46,detoxis21_intolerance,46,"(2770, 2)","(693, 2)",0.5350258409647294,0.5,"['detoxis21_aggressiveness', 'exist21', 'meoffendes21', 'misogyny_centrogeo']",46,"(2770, 2)",0.5133630244427436,0.0300559323336623,0.4822429906542056,0.5590823970037453,"[0.5590823970037453, 0.5349116116188146, 0.4822429906542056, 0.5083351322827468, 0.4822429906542056]"
812,47,detoxis21_intolerance,47,"(2770, 2)","(693, 2)",0.5350258409647294,0.499031007751938,"['detoxis21_aggressiveness', 'misogyny_centrogeo', 'metwo22', 'haha18']",47,"(2770, 2)",0.5132661569012382,0.0301566848983338,0.4817586529466791,0.5590823970037453,"[0.5590823970037453, 0.5349116116188146, 0.4822429906542056, 0.5083351322827468, 0.48175865294667913]"
813,48,detoxis21_intolerance,48,"(2770, 2)","(693, 2)",0.5350258409647294,0.499031007751938,"['davincis22', 'detoxis21_aggressiveness', 'meoffendes21', 'metwo22', 'haha18']",48,"(2770, 2)",0.5132661569012382,0.0301566848983338,0.4817586529466791,0.5590823970037453,"[0.5590823970037453, 0.5349116116188146, 0.4822429906542056, 0.5083351322827468, 0.48175865294667913]"
814,49,detoxis21_intolerance,49,"(2770, 2)","(693, 2)",0.5350258409647294,0.5,"['detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21']",49,"(2770, 2)",0.5133630244427436,0.0300559323336623,0.4822429906542056,0.5590823970037453,"[0.5590823970037453, 0.5349116116188146, 0.4822429906542056, 0.5083351322827468, 0.4822429906542056]"
815,50,detoxis21_intolerance,50,"(2770, 2)","(693, 2)",0.5350258409647294,0.499031007751938,[],50,"(2770, 2)",0.5181003139782244,0.0348163323578518,0.4817586529466791,0.5590823970037453,"[0.5590823970037453, 0.5590823970037453, 0.4822429906542056, 0.5083351322827468, 0.48175865294667913]"
816,51,detoxis21_stereotype,0,"(2770, 2)","(693, 2)",0.5418764302059497,0.5374655225252835,"['detoxis21_aggressiveness', 'haha21', 'mexa3t18_aggress', 'metwo22', 'haha18']",0,"(2770, 2)",0.5429586210868914,0.014585906893419,0.5255853031943255,0.565359640776537,"[0.5486148832156437, 0.565359640776537, 0.528368971906455, 0.5255853031943255, 0.546864306341496]"
817,52,detoxis21_stereotype,1,"(2770, 2)","(693, 2)",0.5418764302059497,0.5374655225252835,"['davincis22', 'meoffendes21', 'mexa3t18_aggress', 'haha18']",1,"(2770, 2)",0.5429586210868914,0.014585906893419,0.5255853031943255,0.565359640776537,"[0.5486148832156437, 0.565359640776537, 0.528368971906455, 0.5255853031943255, 0.546864306341496]"
818,53,detoxis21_stereotype,2,"(2770, 2)","(693, 2)",0.5289016150296638,0.5374655225252835,"['detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'misogyny_centrogeo']",2,"(2770, 2)",0.5429586210868914,0.014585906893419,0.5255853031943255,0.565359640776537,"[0.5486148832156437, 0.565359640776537, 0.528368971906455, 0.5255853031943255, 0.546864306341496]"
819,54,detoxis21_stereotype,3,"(2770, 2)","(693, 2)",0.5289016150296638,0.5374655225252835,"['detoxis21_aggressiveness', 'exist21', 'haha21', 'metwo22']",3,"(2770, 2)",0.5425566436705003,0.0139780404648827,0.5255853031943255,0.5633497536945813,"[0.5486148832156437, 0.5633497536945813, 0.528368971906455, 0.5255853031943255, 0.546864306341496]"
820,55,detoxis21_stereotype,4,"(2770, 2)","(693, 2)",0.5418764302059497,0.5374655225252835,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'metwo22']",4,"(2770, 2)",0.5461953957230454,0.0199917389137451,0.5255853031943255,0.5815435139573071,"[0.5486148832156437, 0.5815435139573071, 0.528368971906455, 0.5255853031943255, 0.546864306341496]"
821,56,detoxis21_stereotype,5,"(2770, 2)","(693, 2)",0.5289016150296638,0.5374655225252835,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21']",5,"(2770, 2)",0.5429586210868914,0.014585906893419,0.5255853031943255,0.565359640776537,"[0.5486148832156437, 0.565359640776537, 0.528368971906455, 0.5255853031943255, 0.546864306341496]"
822,57,detoxis21_stereotype,6,"(2770, 2)","(693, 2)",0.5418764302059497,0.5470809071406681,"['davincis22', 'exist21', 'haha21', 'mexa3t18_aggress', 'metwo22', 'haha18']",6,"(2770, 2)",0.5494924851936626,0.0211557022341051,0.5255853031943255,0.5815435139573071,"[0.5486148832156437, 0.5815435139573071, 0.528368971906455, 0.5255853031943255, 0.5633497536945813]"
823,58,detoxis21_stereotype,7,"(2770, 2)","(693, 2)",0.5418764302059497,0.5374655225252835,"['davincis22', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",7,"(2770, 2)",0.5429586210868914,0.014585906893419,0.5255853031943255,0.565359640776537,"[0.5486148832156437, 0.565359640776537, 0.528368971906455, 0.5255853031943255, 0.546864306341496]"
824,59,detoxis21_stereotype,8,"(2770, 2)","(693, 2)",0.5418764302059497,0.5470809071406681,"['davincis22', 'exist21', 'haha21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",8,"(2770, 2)",0.5494924851936626,0.0211557022341051,0.5255853031943255,0.5815435139573071,"[0.5486148832156437, 0.5815435139573071, 0.528368971906455, 0.5255853031943255, 0.5633497536945813]"
825,60,detoxis21_stereotype,9,"(2770, 2)","(693, 2)",0.5289016150296638,0.5374655225252835,"['davincis22', 'exist21', 'meoffendes21']",9,"(2770, 2)",0.5429586210868914,0.014585906893419,0.5255853031943255,0.565359640776537,"[0.5486148832156437, 0.565359640776537, 0.528368971906455, 0.5255853031943255, 0.546864306341496]"
826,61,detoxis21_stereotype,10,"(2770, 2)","(693, 2)",0.5418764302059497,0.5374655225252835,"['detoxis21_aggressiveness', 'haha21', 'mexa3t18_aggress']",10,"(2770, 2)",0.5429586210868914,0.014585906893419,0.5255853031943255,0.565359640776537,"[0.5486148832156437, 0.565359640776537, 0.528368971906455, 0.5255853031943255, 0.546864306341496]"
827,62,detoxis21_stereotype,11,"(2770, 2)","(693, 2)",0.5418764302059497,0.5374655225252835,"['davincis22', 'detoxis21_aggressiveness', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",11,"(2770, 2)",0.5429586210868914,0.014585906893419,0.5255853031943255,0.565359640776537,"[0.5486148832156437, 0.565359640776537, 0.528368971906455, 0.5255853031943255, 0.546864306341496]"
828,63,detoxis21_stereotype,12,"(2770, 2)","(693, 2)",0.5418764302059497,0.5374655225252835,"['exist21', 'haha21', 'mexa3t18_aggress', 'misogyny_centrogeo']",12,"(2770, 2)",0.5429586210868914,0.014585906893419,0.5255853031943255,0.565359640776537,"[0.5486148832156437, 0.565359640776537, 0.528368971906455, 0.5255853031943255, 0.546864306341496]"
829,64,detoxis21_stereotype,13,"(2770, 2)","(693, 2)",0.5289016150296638,0.5374655225252835,"['meoffendes21', 'metwo22', 'haha18']",13,"(2770, 2)",0.5429586210868914,0.014585906893419,0.5255853031943255,0.565359640776537,"[0.5486148832156437, 0.565359640776537, 0.528368971906455, 0.5255853031943255, 0.546864306341496]"
830,65,detoxis21_stereotype,14,"(2770, 2)","(693, 2)",0.5418764302059497,0.5374655225252835,"['davincis22', 'exist21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",14,"(2770, 2)",0.5429586210868914,0.014585906893419,0.5255853031943255,0.565359640776537,"[0.5486148832156437, 0.565359640776537, 0.528368971906455, 0.5255853031943255, 0.546864306341496]"
831,66,detoxis21_stereotype,15,"(2770, 2)","(693, 2)",0.5289016150296638,0.5374655225252835,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'misogyny_centrogeo', 'metwo22']",15,"(2770, 2)",0.5425566436705003,0.0139780404648827,0.5255853031943255,0.5633497536945813,"[0.5486148832156437, 0.5633497536945813, 0.528368971906455, 0.5255853031943255, 0.546864306341496]"
832,67,detoxis21_stereotype,16,"(2770, 2)","(693, 2)",0.5418764302059497,0.5374655225252835,"['haha21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",16,"(2770, 2)",0.5429586210868914,0.014585906893419,0.5255853031943255,0.565359640776537,"[0.5486148832156437, 0.565359640776537, 0.528368971906455, 0.5255853031943255, 0.546864306341496]"
833,68,detoxis21_stereotype,17,"(2770, 2)","(693, 2)",0.5289016150296638,0.5374655225252835,"['davincis22', 'exist21', 'metwo22']",17,"(2770, 2)",0.5429586210868914,0.014585906893419,0.5255853031943255,0.565359640776537,"[0.5486148832156437, 0.565359640776537, 0.528368971906455, 0.5255853031943255, 0.546864306341496]"
834,69,detoxis21_stereotype,18,"(2770, 2)","(693, 2)",0.5289016150296638,0.5374655225252835,"['detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'haha18']",18,"(2770, 2)",0.5429586210868914,0.014585906893419,0.5255853031943255,0.565359640776537,"[0.5486148832156437, 0.565359640776537, 0.528368971906455, 0.5255853031943255, 0.546864306341496]"
835,70,detoxis21_stereotype,19,"(2770, 2)","(693, 2)",0.5418764302059497,0.5374655225252835,"['detoxis21_aggressiveness', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",19,"(2770, 2)",0.5429586210868914,0.014585906893419,0.5255853031943255,0.565359640776537,"[0.5486148832156437, 0.565359640776537, 0.528368971906455, 0.5255853031943255, 0.546864306341496]"
836,71,detoxis21_stereotype,20,"(2770, 2)","(693, 2)",0.5289016150296638,0.5374655225252835,"['davincis22', 'haha21', 'misogyny_centrogeo', 'metwo22']",20,"(2770, 2)",0.5429586210868914,0.014585906893419,0.5255853031943255,0.565359640776537,"[0.5486148832156437, 0.565359640776537, 0.528368971906455, 0.5255853031943255, 0.546864306341496]"
837,72,detoxis21_stereotype,21,"(2770, 2)","(693, 2)",0.5418764302059497,0.5374655225252835,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'mexa3t18_aggress', 'metwo22', 'haha18']",21,"(2770, 2)",0.5457452184037852,0.0192003755446414,0.5255853031943255,0.5792926273610056,"[0.5486148832156437, 0.5792926273610056, 0.528368971906455, 0.5255853031943255, 0.546864306341496]"
838,73,detoxis21_stereotype,22,"(2770, 2)","(693, 2)",0.5418764302059497,0.5374655225252835,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",22,"(2770, 2)",0.5461953957230454,0.0199917389137451,0.5255853031943255,0.5815435139573071,"[0.5486148832156437, 0.5815435139573071, 0.528368971906455, 0.5255853031943255, 0.546864306341496]"
839,74,detoxis21_stereotype,23,"(2770, 2)","(693, 2)",0.5289016150296638,0.5374655225252835,"['detoxis21_aggressiveness', 'exist21', 'misogyny_centrogeo', 'metwo22', 'haha18']",23,"(2770, 2)",0.5429586210868914,0.014585906893419,0.5255853031943255,0.565359640776537,"[0.5486148832156437, 0.565359640776537, 0.528368971906455, 0.5255853031943255, 0.546864306341496]"
840,75,detoxis21_stereotype,24,"(2770, 2)","(693, 2)",0.5289016150296638,0.5374655225252835,"['davincis22', 'exist21', 'meoffendes21', 'misogyny_centrogeo', 'metwo22', 'haha18']",24,"(2770, 2)",0.5429586210868914,0.014585906893419,0.5255853031943255,0.565359640776537,"[0.5486148832156437, 0.565359640776537, 0.528368971906455, 0.5255853031943255, 0.546864306341496]"
841,76,detoxis21_stereotype,25,"(2770, 2)","(693, 2)",0.5289016150296638,0.5374655225252835,"['mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",25,"(2770, 2)",0.5429586210868914,0.014585906893419,0.5255853031943255,0.565359640776537,"[0.5486148832156437, 0.565359640776537, 0.528368971906455, 0.5255853031943255, 0.546864306341496]"
842,77,detoxis21_stereotype,26,"(2770, 2)","(693, 2)",0.5418764302059497,0.5374655225252835,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'mexa3t18_aggress']",26,"(2770, 2)",0.5429586210868914,0.014585906893419,0.5255853031943255,0.565359640776537,"[0.5486148832156437, 0.565359640776537, 0.528368971906455, 0.5255853031943255, 0.546864306341496]"
843,78,detoxis21_stereotype,27,"(2770, 2)","(693, 2)",0.5418764302059497,0.5374655225252835,"['davincis22', 'detoxis21_aggressiveness', 'mexa3t18_aggress', 'misogyny_centrogeo']",27,"(2770, 2)",0.5429586210868914,0.014585906893419,0.5255853031943255,0.565359640776537,"[0.5486148832156437, 0.565359640776537, 0.528368971906455, 0.5255853031943255, 0.546864306341496]"
844,79,detoxis21_stereotype,28,"(2770, 2)","(693, 2)",0.5289016150296638,0.5374655225252835,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21']",28,"(2770, 2)",0.5429586210868914,0.014585906893419,0.5255853031943255,0.565359640776537,"[0.5486148832156437, 0.565359640776537, 0.528368971906455, 0.5255853031943255, 0.546864306341496]"
845,80,detoxis21_stereotype,29,"(2770, 2)","(693, 2)",0.5289016150296638,0.5374655225252835,"['detoxis21_aggressiveness', 'haha21', 'meoffendes21']",29,"(2770, 2)",0.5429586210868914,0.014585906893419,0.5255853031943255,0.565359640776537,"[0.5486148832156437, 0.565359640776537, 0.528368971906455, 0.5255853031943255, 0.546864306341496]"
846,81,detoxis21_stereotype,30,"(2770, 2)","(693, 2)",0.5289016150296638,0.5374655225252835,"['mexa3t18_aggress', 'metwo22', 'haha18']",30,"(2770, 2)",0.5429586210868914,0.014585906893419,0.5255853031943255,0.565359640776537,"[0.5486148832156437, 0.565359640776537, 0.528368971906455, 0.5255853031943255, 0.546864306341496]"
847,82,detoxis21_stereotype,31,"(2770, 2)","(693, 2)",0.5418764302059497,0.5374655225252835,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo']",31,"(2770, 2)",0.5461953957230454,0.0199917389137451,0.5255853031943255,0.5815435139573071,"[0.5486148832156437, 0.5815435139573071, 0.528368971906455, 0.5255853031943255, 0.546864306341496]"
848,83,detoxis21_stereotype,32,"(2770, 2)","(693, 2)",0.5418764302059497,0.5374655225252835,"['detoxis21_aggressiveness', 'exist21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",32,"(2770, 2)",0.5429586210868914,0.014585906893419,0.5255853031943255,0.565359640776537,"[0.5486148832156437, 0.565359640776537, 0.528368971906455, 0.5255853031943255, 0.546864306341496]"
849,84,detoxis21_stereotype,33,"(2770, 2)","(693, 2)",0.5418764302059497,0.5374655225252835,"['exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'metwo22', 'haha18']",33,"(2770, 2)",0.5461953957230454,0.0199917389137451,0.5255853031943255,0.5815435139573071,"[0.5486148832156437, 0.5815435139573071, 0.528368971906455, 0.5255853031943255, 0.546864306341496]"
850,85,detoxis21_stereotype,34,"(2770, 2)","(693, 2)",0.5418764302059497,0.5374655225252835,"['davincis22', 'meoffendes21', 'mexa3t18_aggress', 'metwo22', 'haha18']",34,"(2770, 2)",0.5429586210868914,0.014585906893419,0.5255853031943255,0.565359640776537,"[0.5486148832156437, 0.565359640776537, 0.528368971906455, 0.5255853031943255, 0.546864306341496]"
851,86,detoxis21_stereotype,35,"(2770, 2)","(693, 2)",0.5289016150296638,0.5374655225252835,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'metwo22', 'haha18']",35,"(2770, 2)",0.5429586210868914,0.014585906893419,0.5255853031943255,0.565359640776537,"[0.5486148832156437, 0.565359640776537, 0.528368971906455, 0.5255853031943255, 0.546864306341496]"
852,87,detoxis21_stereotype,36,"(2770, 2)","(693, 2)",0.5289016150296638,0.5374655225252835,"['exist21', 'mexa3t18_aggress', 'metwo22']",36,"(2770, 2)",0.5429586210868914,0.014585906893419,0.5255853031943255,0.565359640776537,"[0.5486148832156437, 0.565359640776537, 0.528368971906455, 0.5255853031943255, 0.546864306341496]"
853,88,detoxis21_stereotype,37,"(2770, 2)","(693, 2)",0.5418764302059497,0.5374655225252835,"['exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress']",37,"(2770, 2)",0.5429586210868914,0.014585906893419,0.5255853031943255,0.565359640776537,"[0.5486148832156437, 0.565359640776537, 0.528368971906455, 0.5255853031943255, 0.546864306341496]"
854,89,detoxis21_stereotype,38,"(2770, 2)","(693, 2)",0.5418764302059497,0.5374655225252835,"['davincis22', 'exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",38,"(2770, 2)",0.5429586210868914,0.014585906893419,0.5255853031943255,0.565359640776537,"[0.5486148832156437, 0.565359640776537, 0.528368971906455, 0.5255853031943255, 0.546864306341496]"
855,90,detoxis21_stereotype,39,"(2770, 2)","(693, 2)",0.5289016150296638,0.5374655225252835,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'metwo22', 'haha18']",39,"(2770, 2)",0.5461953957230454,0.0199917389137451,0.5255853031943255,0.5815435139573071,"[0.5486148832156437, 0.5815435139573071, 0.528368971906455, 0.5255853031943255, 0.546864306341496]"
856,91,detoxis21_stereotype,40,"(2770, 2)","(693, 2)",0.5289016150296638,0.5374655225252835,"['exist21', 'metwo22', 'haha18']",40,"(2770, 2)",0.5429586210868914,0.014585906893419,0.5255853031943255,0.565359640776537,"[0.5486148832156437, 0.565359640776537, 0.528368971906455, 0.5255853031943255, 0.546864306341496]"
857,92,detoxis21_stereotype,41,"(2770, 2)","(693, 2)",0.5289016150296638,0.5374655225252835,"['davincis22', 'exist21', 'meoffendes21', 'misogyny_centrogeo']",41,"(2770, 2)",0.5429586210868914,0.014585906893419,0.5255853031943255,0.565359640776537,"[0.5486148832156437, 0.565359640776537, 0.528368971906455, 0.5255853031943255, 0.546864306341496]"
858,93,detoxis21_stereotype,42,"(2770, 2)","(693, 2)",0.5289016150296638,0.5374655225252835,"['exist21', 'mexa3t18_aggress', 'metwo22', 'haha18']",42,"(2770, 2)",0.5429586210868914,0.014585906893419,0.5255853031943255,0.565359640776537,"[0.5486148832156437, 0.565359640776537, 0.528368971906455, 0.5255853031943255, 0.546864306341496]"
859,94,detoxis21_stereotype,43,"(2770, 2)","(693, 2)",0.5418764302059497,0.5374655225252835,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",43,"(2770, 2)",0.5461953957230454,0.0199917389137451,0.5255853031943255,0.5815435139573071,"[0.5486148832156437, 0.5815435139573071, 0.528368971906455, 0.5255853031943255, 0.546864306341496]"
